framenum,source,blockw,blockh,srcx,srcy,dstx,dsty,flags
7,-1,16,16, 312,   8, 312,   8,0x0
7,-1,16,16, 328,   8, 328,   8,0x0
7,-1,16,16, 344,   8, 344,   8,0x0
7,-1,16,16, 360,   8, 360,   8,0x0
7,-1,16,16, 376,   8, 376,   8,0x0
7,-1,16,16, 392,   8, 392,   8,0x0
7,-1,16,16, 408,   8, 408,   8,0x0
7,-1,16,16, 425,   8, 424,   8,0x0
7,-1,16,16, 440,   8, 440,   8,0x0
7,-1,16,16, 459,   8, 456,   8,0x0
7,-1,16,16, 472,   8, 472,   8,0x0
7,-1,16,16,   8,  24,   8,  24,0x0
7,-1,16,16,  24,  23,  24,  24,0x0
7,-1,16,16,  40,  23,  40,  24,0x0
7,-1,16,16,  56,  23,  56,  24,0x0
7,-1,16,16,  72,  23,  72,  24,0x0
7,-1,16,16,  88,  23,  88,  24,0x0
7,-1,16,16, 104,  24, 104,  24,0x0
7,-1,16,16, 120,  23, 120,  24,0x0
7,-1,16,16, 136,  23, 136,  24,0x0
7,-1,16,16, 152,  24, 152,  24,0x0
7,-1,16,16, 168,  23, 168,  24,0x0
7,-1,16,16, 184,  23, 184,  24,0x0
7,-1,16,16, 200,  23, 200,  24,0x0
7,-1,16,16, 216,  23, 216,  24,0x0
7,-1,16,16, 232,  23, 232,  24,0x0
7,-1,16,16, 248,  23, 248,  24,0x0
7,-1,16,16, 264,  23, 264,  24,0x0
7,-1,16,16, 280,  23, 280,  24,0x0
7,-1,16,16, 296,  23, 296,  24,0x0
7,-1,16,16, 312,  23, 312,  24,0x0
7,-1,16,16, 328,  24, 328,  24,0x0
7,-1,16,16, 344,  24, 344,  24,0x0
7,-1,16,16, 360,  24, 360,  24,0x0
7,-1,16,16, 376,  24, 376,  24,0x0
7,-1,16,16, 392,  23, 392,  24,0x0
7,-1,16,16, 408,  24, 408,  24,0x0
7,-1,16,16, 424,  24, 424,  24,0x0
7,-1,16,16, 440,  23, 440,  24,0x0
7,-1,16,16, 456,  23, 456,  24,0x0
7,-1,16,16, 472,  23, 472,  24,0x0
7,-1,16,16,   8,  39,   8,  40,0x0
7,-1,16,16,  24,  39,  24,  40,0x0
7,-1,16,16,  40,  39,  40,  40,0x0
7,-1,16,16,  56,  39,  56,  40,0x0
7,-1,16,16,  72,  39,  72,  40,0x0
7,-1,16,16,  88,  39,  88,  40,0x0
7,-1,16,16, 104,  39, 104,  40,0x0
7,-1,16,16, 120,  39, 120,  40,0x0
7,-1,16,16, 136,  39, 136,  40,0x0
7,-1,16,16, 152,  40, 152,  40,0x0
7,-1,16,16, 168,  39, 168,  40,0x0
7,-1,16,16, 184,  39, 184,  40,0x0
7,-1,16,16, 200,  39, 200,  40,0x0
7,-1,16,16, 216,  39, 216,  40,0x0
7,-1,16,16, 232,  39, 232,  40,0x0
7,-1,16,16, 248,  39, 248,  40,0x0
7,-1,16,16, 264,  38, 264,  40,0x0
7,-1,16,16, 280,  39, 280,  40,0x0
7,-1,16,16, 296,  39, 296,  40,0x0
7,-1,16,16, 312,  39, 312,  40,0x0
7,-1,16,16, 328,  40, 328,  40,0x0
7,-1,16,16, 344,  40, 344,  40,0x0
7,-1,16,16, 360,  40, 360,  40,0x0
7,-1,16,16, 376,  39, 376,  40,0x0
7,-1,16,16, 392,  39, 392,  40,0x0
7,-1,16,16, 408,  39, 408,  40,0x0
7,-1,16,16, 424,  40, 424,  40,0x0
7,-1,16,16, 440,  39, 440,  40,0x0
7,-1,16,16, 456,  39, 456,  40,0x0
7,-1,16,16, 472,  39, 472,  40,0x0
7,-1,16,16,   8,  56,   8,  56,0x0
7,-1,16,16,  24,  56,  24,  56,0x0
7,-1,16,16,  40,  56,  40,  56,0x0
7,-1,16,16,  56,  55,  56,  56,0x0
7,-1,16,16,  72,  55,  72,  56,0x0
7,-1,16,16,  88,  55,  88,  56,0x0
7,-1,16,16, 104,  55, 104,  56,0x0
7,-1,16,16, 120,  55, 120,  56,0x0
7,-1,16,16, 136,  55, 136,  56,0x0
7,-1,16,16, 152,  56, 152,  56,0x0
7,-1,16,16, 168,  55, 168,  56,0x0
7,-1,16,16, 184,  55, 184,  56,0x0
7,-1,16,16, 200,  56, 200,  56,0x0
7,-1,16,16, 216,  55, 216,  56,0x0
7,-1,16,16, 232,  55, 232,  56,0x0
7,-1,16,16, 248,  54, 248,  56,0x0
7,-1,16,16, 264,  55, 264,  56,0x0
7,-1,16,16, 280,  55, 280,  56,0x0
7,-1,16,16, 296,  55, 296,  56,0x0
7,-1,16,16, 312,  55, 312,  56,0x0
7,-1,16,16, 328,  56, 328,  56,0x0
7,-1,16,16, 344,  56, 344,  56,0x0
7,-1,16,16, 360,  56, 360,  56,0x0
7,-1,16,16, 376,  55, 376,  56,0x0
7,-1,16,16, 392,  55, 392,  56,0x0
7,-1,16,16, 408,  55, 408,  56,0x0
7,-1,16,16, 424,  55, 424,  56,0x0
7,-1,16,16, 440,  55, 440,  56,0x0
7,-1,16,16, 456,  55, 456,  56,0x0
7,-1,16,16, 472,  56, 472,  56,0x0
7,-1,16,16,   8,  72,   8,  72,0x0
7,-1,16,16,  24,  72,  24,  72,0x0
7,-1,16,16,  40,  71,  40,  72,0x0
7,-1,16,16,  56,  71,  56,  72,0x0
7,-1,16,16,  72,  71,  72,  72,0x0
7,-1,16,16,  88,  71,  88,  72,0x0
7,-1,16,16, 104,  71, 104,  72,0x0
7,-1,16,16, 120,  72, 120,  72,0x0
7,-1,16,16, 136,  71, 136,  72,0x0
7,-1,16,16, 152,  72, 152,  72,0x0
7,-1,16,16, 168,  71, 168,  72,0x0
7,-1,16,16, 184,  71, 184,  72,0x0
7,-1,16,16, 200,  71, 200,  72,0x0
7,-1,16,16, 216,  71, 216,  72,0x0
7,-1,16,16, 232,  70, 232,  72,0x0
7,-1,16,16, 248,  70, 248,  72,0x0
7,-1,16,16, 264,  70, 264,  72,0x0
7,-1,16,16, 280,  70, 280,  72,0x0
7,-1,16,16, 296,  71, 296,  72,0x0
7,-1,16,16, 312,  71, 312,  72,0x0
7,-1,16,16, 328,  71, 328,  72,0x0
7,-1,16,16, 344,  72, 344,  72,0x0
7,-1,16,16, 360,  71, 360,  72,0x0
7,-1,16,16, 376,  71, 376,  72,0x0
7,-1,16,16, 392,  71, 392,  72,0x0
7,-1,16,16, 408,  71, 408,  72,0x0
7,-1,16,16, 424,  71, 424,  72,0x0
7,-1,16,16, 440,  71, 440,  72,0x0
7,-1,16,16, 456,  71, 456,  72,0x0
7,-1,16,16, 472,  71, 472,  72,0x0
7,-1,16,16,   8,  88,   8,  88,0x0
7,-1,16,16,  24,  87,  24,  88,0x0
7,-1,16,16,  40,  88,  40,  88,0x0
7,-1,16,16,  56,  88,  56,  88,0x0
7,-1,16,16,  72,  87,  72,  88,0x0
7,-1,16,16,  88,  87,  88,  88,0x0
7,-1,16,16, 104,  87, 104,  88,0x0
7,-1,16,16, 120,  87, 120,  88,0x0
7,-1,16,16, 136,  87, 136,  88,0x0
7,-1,16,16, 152,  87, 152,  88,0x0
7,-1,16,16, 168,  87, 168,  88,0x0
7,-1,16,16, 184,  87, 184,  88,0x0
7,-1,16,16, 200,  87, 200,  88,0x0
7,-1,16,16, 216,  87, 216,  88,0x0
7,-1,16,16, 232,  86, 232,  88,0x0
7,-1,16,16, 248,  86, 248,  88,0x0
7,-1,16,16, 264,  87, 264,  88,0x0
7,-1,16,16, 280,  87, 280,  88,0x0
7,-1,16,16, 296,  87, 296,  88,0x0
7,-1,16,16, 312,  87, 312,  88,0x0
7,-1,16,16, 328,  87, 328,  88,0x0
7,-1,16,16, 344,  88, 344,  88,0x0
7,-1,16,16, 360,  88, 360,  88,0x0
7,-1,16,16, 376,  88, 376,  88,0x0
7,-1,16,16, 392,  87, 392,  88,0x0
7,-1,16,16, 408,  88, 408,  88,0x0
7,-1,16,16, 424,  87, 424,  88,0x0
7,-1,16,16, 440,  87, 440,  88,0x0
7,-1,16,16, 456,  87, 456,  88,0x0
7,-1,16,16, 472,  87, 472,  88,0x0
7,-1,16,16,   8, 104,   8, 104,0x0
7,-1,16,16,  24, 103,  24, 104,0x0
7,-1,16,16,  40, 104,  40, 104,0x0
7,-1,16,16,  56, 104,  56, 104,0x0
7,-1,16,16,  72, 103,  72, 104,0x0
7,-1,16,16,  88, 103,  88, 104,0x0
7,-1,16,16, 104, 104, 104, 104,0x0
7,-1,16,16, 120, 103, 120, 104,0x0
7,-1,16,16, 136, 103, 136, 104,0x0
7,-1,16,16, 152, 103, 152, 104,0x0
7,-1,16,16, 168, 103, 168, 104,0x0
7,-1,16,16, 184, 103, 184, 104,0x0
7,-1,16,16, 200, 103, 200, 104,0x0
7,-1,16,16, 216, 103, 216, 104,0x0
7,-1,16,16, 232, 102, 232, 104,0x0
7,-1,16,16, 248, 102, 248, 104,0x0
7,-1,16,16, 264, 102, 264, 104,0x0
7,-1,16,16, 280, 103, 280, 104,0x0
7,-1,16,16, 296, 102, 296, 104,0x0
7,-1,16,16, 312, 103, 312, 104,0x0
7,-1,16,16, 328, 103, 328, 104,0x0
7,-1,16,16, 344, 103, 344, 104,0x0
7,-1,16,16, 360, 103, 360, 104,0x0
7,-1,16,16, 376, 103, 376, 104,0x0
7,-1,16,16, 392, 103, 392, 104,0x0
7,-1,16,16, 408, 104, 408, 104,0x0
7,-1,16,16, 424, 103, 424, 104,0x0
7,-1,16,16, 440, 103, 440, 104,0x0
7,-1,16,16, 456, 103, 456, 104,0x0
7,-1,16,16, 472, 104, 472, 104,0x0
7,-1,16,16,   8, 120,   8, 120,0x0
7,-1,16,16,  24, 120,  24, 120,0x0
7,-1,16,16,  40, 120,  40, 120,0x0
7,-1,16,16,  56, 120,  56, 120,0x0
7,-1,16,16,  72, 119,  72, 120,0x0
7,-1,16,16,  88, 119,  88, 120,0x0
7,-1,16,16, 104, 119, 104, 120,0x0
7,-1,16,16, 120, 120, 120, 120,0x0
7,-1,16,16, 136, 120, 136, 120,0x0
7,-1,16,16, 152, 119, 152, 120,0x0
7,-1,16,16, 168, 119, 168, 120,0x0
7,-1,16,16, 184, 119, 184, 120,0x0
7,-1,16,16, 200, 119, 200, 120,0x0
7,-1,16,16, 216, 119, 216, 120,0x0
7,-1,16,16, 232, 118, 232, 120,0x0
7,-1,16,16, 248, 118, 248, 120,0x0
7,-1,16,16, 264, 118, 264, 120,0x0
7,-1,16,16, 280, 118, 280, 120,0x0
7,-1,16,16, 296, 118, 296, 120,0x0
7,-1,16,16, 312, 119, 312, 120,0x0
7,-1,16,16, 328, 120, 328, 120,0x0
7,-1,16,16, 344, 120, 344, 120,0x0
7,-1,16,16, 360, 119, 360, 120,0x0
7,-1,16,16, 376, 120, 376, 120,0x0
7,-1,16,16, 392, 120, 392, 120,0x0
7,-1,16,16, 408, 120, 408, 120,0x0
7,-1,16,16, 424, 120, 424, 120,0x0
7,-1,16,16, 440, 120, 440, 120,0x0
7,-1,16,16, 456, 120, 456, 120,0x0
7,-1,16,16, 472, 119, 472, 120,0x0
7,-1,16,16,   8, 136,   8, 136,0x0
7,-1,16,16,  24, 136,  24, 136,0x0
7,-1,16,16,  40, 135,  40, 136,0x0
7,-1,16,16,  56, 136,  56, 136,0x0
7,-1,16,16,  72, 135,  72, 136,0x0
7,-1,16,16,  88, 136,  88, 136,0x0
7,-1,16,16, 104, 136, 104, 136,0x0
7,-1,16,16, 120, 135, 120, 136,0x0
7,-1,16,16, 136, 135, 136, 136,0x0
7,-1,16,16, 152, 135, 152, 136,0x0
7,-1,16,16, 168, 135, 168, 136,0x0
7,-1,16,16, 184, 135, 184, 136,0x0
7,-1,16,16, 200, 136, 200, 136,0x0
7,-1,16,16, 216, 135, 216, 136,0x0
7,-1,16,16, 232, 134, 232, 136,0x0
7,-1,16,16, 248, 134, 248, 136,0x0
7,-1,16,16, 264, 135, 264, 136,0x0
7,-1,16,16, 280, 135, 280, 136,0x0
7,-1,16,16, 296, 134, 296, 136,0x0
7,-1,16,16, 312, 135, 312, 136,0x0
7,-1,16,16, 328, 135, 328, 136,0x0
7,-1,16,16, 344, 136, 344, 136,0x0
7,-1,16,16, 360, 136, 360, 136,0x0
7,-1,16,16, 376, 135, 376, 136,0x0
7,-1,16,16, 392, 136, 392, 136,0x0
7,-1,16,16, 408, 135, 408, 136,0x0
7,-1,16,16, 424, 135, 424, 136,0x0
7,-1,16,16, 440, 136, 440, 136,0x0
7,-1,16,16, 456, 136, 456, 136,0x0
7,-1,16,16, 472, 136, 472, 136,0x0
7,-1,16,16,   8, 152,   8, 152,0x0
7,-1,16,16,  24, 152,  24, 152,0x0
7,-1,16,16,  40, 151,  40, 152,0x0
7,-1,16,16,  56, 151,  56, 152,0x0
7,-1,16,16,  72, 152,  72, 152,0x0
7,-1,16,16,  88, 151,  88, 152,0x0
7,-1,16,16, 104, 151, 104, 152,0x0
7,-1,16,16, 120, 151, 120, 152,0x0
7,-1,16,16, 136, 151, 136, 152,0x0
7,-1,16,16, 152, 151, 152, 152,0x0
7,-1,16,16, 168, 151, 168, 152,0x0
7,-1,16,16, 184, 152, 184, 152,0x0
7,-1,16,16, 200, 151, 200, 152,0x0
7,-1,16,16, 216, 151, 216, 152,0x0
7,-1,16,16, 232, 150, 232, 152,0x0
7,-1,16,16, 248, 150, 248, 152,0x0
7,-1,16,16, 264, 150, 264, 152,0x0
7,-1,16,16, 280, 150, 280, 152,0x0
7,-1,16,16, 296, 150, 296, 152,0x0
7,-1,16,16, 312, 150, 312, 152,0x0
7,-1,16,16, 328, 151, 328, 152,0x0
7,-1,16,16, 344, 151, 344, 152,0x0
7,-1,16,16, 360, 151, 360, 152,0x0
7,-1,16,16, 376, 151, 376, 152,0x0
7,-1,16,16, 392, 151, 392, 152,0x0
7,-1,16,16, 408, 152, 408, 152,0x0
7,-1,16,16, 424, 152, 424, 152,0x0
7,-1,16,16, 440, 151, 440, 152,0x0
7,-1,16,16, 456, 151, 456, 152,0x0
7,-1,16,16, 472, 151, 472, 152,0x0
7,-1,16,16,   8, 168,   8, 168,0x0
7,-1,16,16,  24, 168,  24, 168,0x0
7,-1,16,16,  40, 168,  40, 168,0x0
7,-1,16,16,  56, 168,  56, 168,0x0
7,-1,16,16,  72, 168,  72, 168,0x0
7,-1,16,16,  88, 167,  88, 168,0x0
7,-1,16,16, 104, 167, 104, 168,0x0
7,-1,16,16, 120, 167, 120, 168,0x0
7,-1,16,16, 136, 166, 136, 168,0x0
7,-1,16,16, 152, 167, 152, 168,0x0
7,-1,16,16, 168, 167, 168, 168,0x0
7,-1,16,16, 184, 168, 184, 168,0x0
7,-1,16,16, 200, 167, 200, 168,0x0
7,-1,16,16, 216, 167, 216, 168,0x0
7,-1,16,16, 232, 166, 232, 168,0x0
7,-1,16,16, 248, 166, 248, 168,0x0
7,-1,16,16, 264, 166, 264, 168,0x0
7,-1,16,16, 280, 166, 280, 168,0x0
7,-1,16,16, 296, 166, 296, 168,0x0
7,-1,16,16, 312, 166, 312, 168,0x0
7,-1,16,16, 328, 167, 328, 168,0x0
7,-1,16,16, 344, 168, 344, 168,0x0
7,-1,16,16, 360, 167, 360, 168,0x0
7,-1,16,16, 376, 167, 376, 168,0x0
7,-1,16,16, 392, 167, 392, 168,0x0
7,-1,16,16, 408, 168, 408, 168,0x0
7,-1,16,16, 424, 168, 424, 168,0x0
7,-1,16,16, 440, 167, 440, 168,0x0
7,-1,16,16, 456, 167, 456, 168,0x0
7,-1,16,16, 472, 167, 472, 168,0x0
7,-1,16,16,   8, 184,   8, 184,0x0
7,-1,16,16,  25, 184,  24, 184,0x0
7,-1,16,16,  40, 184,  40, 184,0x0
7,-1,16,16,  56, 183,  56, 184,0x0
7,-1,16,16,  72, 183,  72, 184,0x0
7,-1,16,16,  88, 183,  88, 184,0x0
7,-1,16,16, 104, 183, 104, 184,0x0
7,-1,16,16, 120, 183, 120, 184,0x0
7,-1,16,16, 136, 183, 136, 184,0x0
7,-1,16,16, 152, 183, 152, 184,0x0
7,-1,16,16, 168, 183, 168, 184,0x0
7,-1,16,16, 184, 183, 184, 184,0x0
7,-1,16,16, 200, 183, 200, 184,0x0
7,-1,16,16, 216, 183, 216, 184,0x0
7,-1,16,16, 232, 182, 232, 184,0x0
7,-1,16,16, 248, 182, 248, 184,0x0
7,-1,16,16, 264, 182, 264, 184,0x0
7,-1,16,16, 280, 182, 280, 184,0x0
7,-1,16,16, 296, 182, 296, 184,0x0
7,-1,16,16, 312, 183, 312, 184,0x0
7,-1,16,16, 328, 183, 328, 184,0x0
7,-1,16,16, 344, 184, 344, 184,0x0
7,-1,16,16, 360, 184, 360, 184,0x0
7,-1,16,16, 376, 183, 376, 184,0x0
7,-1,16,16, 392, 183, 392, 184,0x0
7,-1,16,16, 408, 183, 408, 184,0x0
7,-1,16,16, 424, 184, 424, 184,0x0
7,-1,16,16, 440, 184, 440, 184,0x0
7,-1,16,16, 456, 184, 456, 184,0x0
7,-1,16,16, 472, 183, 472, 184,0x0
7,-1,16,16,   8, 200,   8, 200,0x0
7,-1,16,16,  25, 200,  24, 200,0x0
7,-1,16,16,  41, 199,  40, 200,0x0
7,-1,16,16,  56, 200,  56, 200,0x0
7,-1,16,16,  73, 199,  72, 200,0x0
7,-1,16,16,  88, 199,  88, 200,0x0
7,-1,16,16, 104, 199, 104, 200,0x0
7,-1,16,16, 120, 199, 120, 200,0x0
7,-1,16,16, 136, 199, 136, 200,0x0
7,-1,16,16, 152, 199, 152, 200,0x0
7,-1,16,16, 168, 199, 168, 200,0x0
7,-1,16,16, 184, 199, 184, 200,0x0
7,-1,16,16, 200, 200, 200, 200,0x0
7,-1,16,16, 216, 198, 216, 200,0x0
7,-1,16,16, 232, 198, 232, 200,0x0
7,-1,16,16, 248, 198, 248, 200,0x0
7,-1,16,16, 264, 198, 264, 200,0x0
7,-1,16,16, 280, 198, 280, 200,0x0
7,-1,16,16, 296, 198, 296, 200,0x0
7,-1,16,16, 312, 198, 312, 200,0x0
7,-1,16,16, 328, 199, 328, 200,0x0
7,-1,16,16, 344, 199, 344, 200,0x0
7,-1,16,16, 360, 200, 360, 200,0x0
7,-1,16,16, 376, 200, 376, 200,0x0
7,-1,16,16, 392, 199, 392, 200,0x0
7,-1,16,16, 408, 200, 408, 200,0x0
7,-1,16,16, 424, 199, 424, 200,0x0
7,-1,16,16, 440, 199, 440, 200,0x0
7,-1,16,16, 456, 200, 456, 200,0x0
7,-1,16,16, 472, 199, 472, 200,0x0
7,-1,16,16,   8, 216,   8, 216,0x0
7,-1,16,16,  25, 215,  24, 216,0x0
7,-1,16,16,  41, 215,  40, 216,0x0
7,-1,16,16,  56, 215,  56, 216,0x0
7,-1,16,16,  73, 216,  72, 216,0x0
7,-1,16,16,  88, 215,  88, 216,0x0
7,-1,16,16, 104, 215, 104, 216,0x0
7,-1,16,16, 120, 215, 120, 216,0x0
7,-1,16,16, 136, 215, 136, 216,0x0
7,-1,16,16, 152, 215, 152, 216,0x0
7,-1,16,16, 168, 215, 168, 216,0x0
7,-1,16,16, 184, 215, 184, 216,0x0
7,-1,16,16, 200, 215, 200, 216,0x0
7,-1,16,16, 216, 215, 216, 216,0x0
7,-1,16,16, 232, 214, 232, 216,0x0
7,-1,16,16, 248, 214, 248, 216,0x0
7,-1,16,16, 264, 214, 264, 216,0x0
7,-1,16,16, 280, 214, 280, 216,0x0
7,-1,16,16, 296, 214, 296, 216,0x0
7,-1,16,16, 312, 215, 312, 216,0x0
7,-1,16,16, 328, 215, 328, 216,0x0
7,-1,16,16, 344, 216, 344, 216,0x0
7,-1,16,16, 360, 216, 360, 216,0x0
7,-1,16,16, 376, 215, 376, 216,0x0
7,-1,16,16, 392, 215, 392, 216,0x0
7,-1,16,16, 408, 215, 408, 216,0x0
7,-1,16,16, 424, 216, 424, 216,0x0
7,-1,16,16, 440, 216, 440, 216,0x0
7,-1,16,16, 456, 216, 456, 216,0x0
7,-1,16,16, 472, 215, 472, 216,0x0
7,-1,16,16,   8, 232,   8, 232,0x0
7,-1,16,16,  25, 232,  24, 232,0x0
7,-1,16,16,  40, 232,  40, 232,0x0
7,-1,16,16,  56, 232,  56, 232,0x0
7,-1,16,16,  72, 232,  72, 232,0x0
7,-1,16,16,  89, 232,  88, 232,0x0
7,-1,16,16, 104, 231, 104, 232,0x0
7,-1,16,16, 120, 232, 120, 232,0x0
7,-1,16,16, 136, 231, 136, 232,0x0
7,-1,16,16, 152, 231, 152, 232,0x0
7,-1,16,16, 168, 231, 168, 232,0x0
7,-1,16,16, 184, 231, 184, 232,0x0
7,-1,16,16, 200, 231, 200, 232,0x0
7,-1,16,16, 216, 231, 216, 232,0x0
7,-1,16,16, 232, 230, 232, 232,0x0
7,-1,16,16, 248, 230, 248, 232,0x0
7,-1,16,16, 264, 230, 264, 232,0x0
7,-1,16,16, 280, 230, 280, 232,0x0
7,-1,16,16, 296, 230, 296, 232,0x0
7,-1,16,16, 312, 230, 312, 232,0x0
7,-1,16,16, 328, 231, 328, 232,0x0
7,-1,16,16, 344, 231, 344, 232,0x0
7,-1,16,16, 360, 231, 360, 232,0x0
7,-1,16,16, 376, 231, 376, 232,0x0
7,-1,16,16, 392, 231, 392, 232,0x0
7,-1,16,16, 408, 231, 408, 232,0x0
7,-1,16,16, 424, 231, 424, 232,0x0
7,-1,16,16, 440, 232, 440, 232,0x0
7,-1,16,16, 456, 232, 456, 232,0x0
7,-1,16,16, 472, 231, 472, 232,0x0
7,-1,16,16,   8, 248,   8, 248,0x0
7,-1,16,16,  24, 248,  24, 248,0x0
7,-1,16,16,  40, 248,  40, 248,0x0
7,-1,16,16,  56, 248,  56, 248,0x0
7,-1,16,16,  72, 248,  72, 248,0x0
7,-1,16,16,  88, 248,  88, 248,0x0
7,-1,16,16, 104, 248, 104, 248,0x0
7,-1,16,16, 120, 248, 120, 248,0x0
7,-1,16,16, 136, 247, 136, 248,0x0
7,-1,16,16, 152, 246, 152, 248,0x0
7,-1,16,16, 168, 247, 168, 248,0x0
7,-1,16,16, 184, 248, 184, 248,0x0
7,-1,16,16, 200, 247, 200, 248,0x0
7,-1,16,16, 216, 247, 216, 248,0x0
7,-1,16,16, 232, 246, 232, 248,0x0
7,-1,16,16, 248, 246, 248, 248,0x0
7,-1,16,16, 264, 246, 264, 248,0x0
7,-1,16,16, 280, 246, 280, 248,0x0
7,-1,16,16, 296, 246, 296, 248,0x0
7,-1,16,16, 312, 246, 312, 248,0x0
7,-1,16,16, 328, 248, 328, 248,0x0
7,-1,16,16, 344, 247, 344, 248,0x0
7,-1,16,16, 360, 247, 360, 248,0x0
7,-1,16,16, 376, 247, 376, 248,0x0
7,-1,16,16, 392, 247, 392, 248,0x0
7,-1,16,16, 408, 247, 408, 248,0x0
7,-1,16,16, 424, 247, 424, 248,0x0
7,-1,16,16, 440, 247, 440, 248,0x0
7,-1,16,16, 456, 247, 456, 248,0x0
7,-1,16,16, 472, 246, 472, 248,0x0
7,-1,16,16,   8, 264,   8, 264,0x0
7,-1,16,16,  24, 264,  24, 264,0x0
7,-1,16,16,  40, 264,  40, 264,0x0
7,-1,16,16,  56, 264,  56, 264,0x0
7,-1,16,16,  72, 264,  72, 264,0x0
7,-1,16,16,  88, 264,  88, 264,0x0
7,-1,16,16, 104, 264, 104, 264,0x0
7,-1,16,16, 120, 263, 120, 264,0x0
7,-1,16,16, 136, 262, 136, 264,0x0
7,-1,16,16, 152, 264, 152, 264,0x0
7,-1,16,16, 168, 264, 168, 264,0x0
7,-1,16,16, 184, 264, 184, 264,0x0
7,-1,16,16, 200, 264, 200, 264,0x0
7,-1,16,16, 216, 262, 216, 264,0x0
7,-1,16,16, 232, 262, 232, 264,0x0
7,-1,16,16, 248, 262, 248, 264,0x0
7,-1,16,16, 264, 262, 264, 264,0x0
7,-1,16,16, 280, 262, 280, 264,0x0
7,-1,16,16, 296, 262, 296, 264,0x0
7,-1,16,16, 312, 262, 312, 264,0x0
7,-1,16,16, 328, 263, 328, 264,0x0
7,-1,16,16, 344, 264, 344, 264,0x0
7,-1,16,16, 360, 263, 360, 264,0x0
7,-1,16,16, 376, 263, 376, 264,0x0
7,-1,16,16, 392, 263, 392, 264,0x0
7,-1,16,16, 408, 263, 408, 264,0x0
7,-1,16,16, 424, 263, 424, 264,0x0
7,-1,16,16, 440, 263, 440, 264,0x0
7,-1,16,16, 456, 263, 456, 264,0x0
7,-1,16,16, 472, 263, 472, 264,0x0
7,-1,16,16,   8, 280,   8, 280,0x0
7,-1,16,16,  24, 280,  24, 280,0x0
7,-1,16,16,  40, 280,  40, 280,0x0
7,-1,16,16,  56, 280,  56, 280,0x0
7,-1,16,16,  72, 280,  72, 280,0x0
7,-1,16,16,  88, 280,  88, 280,0x0
7,-1,16,16, 104, 280, 104, 280,0x0
7,-1,16,16, 120, 279, 120, 280,0x0
7,-1,16,16, 136, 278, 136, 280,0x0
7,-1,16,16, 152, 279, 152, 280,0x0
7,-1,16,16, 168, 278, 168, 280,0x0
7,-1,16,16, 184, 278, 184, 280,0x0
7,-1,16,16, 200, 279, 200, 280,0x0
7,-1,16,16, 216, 279, 216, 280,0x0
7,-1,16,16, 232, 279, 232, 280,0x0
7,-1,16,16, 248, 278, 248, 280,0x0
7,-1,16,16, 264, 278, 264, 280,0x0
7,-1,16,16, 280, 278, 280, 280,0x0
7,-1,16,16, 296, 278, 296, 280,0x0
7,-1,16,16, 312, 278, 312, 280,0x0
7,-1,16,16, 328, 279, 328, 280,0x0
7,-1,16,16, 344, 279, 344, 280,0x0
7,-1,16,16, 360, 279, 360, 280,0x0
7,-1,16,16, 376, 280, 376, 280,0x0
7,-1,16,16, 392, 279, 392, 280,0x0
7,-1,16,16, 408, 279, 408, 280,0x0
7,-1,16,16, 424, 279, 424, 280,0x0
7,-1,16,16, 440, 279, 440, 280,0x0
7,-1,16,16, 456, 279, 456, 280,0x0
7,-1,16,16, 472, 280, 472, 280,0x0
7,-1,16,16,   8, 296,   8, 296,0x0
7,-1,16,16,  24, 296,  24, 296,0x0
7,-1,16,16,  40, 296,  40, 296,0x0
7,-1,16,16,  60, 296,  56, 296,0x0
7,-1,16,16,  72, 296,  72, 296,0x0
7,-1,16,16,  88, 296,  88, 296,0x0
7,-1,16,16, 104, 296, 104, 296,0x0
7,-1,16,16, 120, 296, 120, 296,0x0
7,-1,16,16, 137, 296, 136, 296,0x0
7,-1,16,16, 152, 295, 152, 296,0x0
7,-1,16,16, 168, 296, 168, 296,0x0
7,-1,16,16, 185, 297, 184, 296,0x0
7,-1,16,16, 200, 295, 200, 296,0x0
7,-1,16,16, 216, 294, 216, 296,0x0
7,-1,16,16, 232, 294, 232, 296,0x0
7,-1,16,16, 248, 294, 248, 296,0x0
7,-1,16,16, 264, 294, 264, 296,0x0
7,-1,16,16, 280, 294, 280, 296,0x0
7,-1,16,16, 296, 294, 296, 296,0x0
7,-1,16,16, 312, 294, 312, 296,0x0
7,-1,16,16, 328, 295, 328, 296,0x0
7,-1,16,16, 344, 296, 344, 296,0x0
7,-1,16,16, 360, 295, 360, 296,0x0
7,-1,16,16, 376, 296, 376, 296,0x0
7,-1,16,16, 392, 295, 392, 296,0x0
7,-1,16,16, 408, 295, 408, 296,0x0
7,-1,16,16, 424, 296, 424, 296,0x0
7,-1,16,16, 440, 296, 440, 296,0x0
7,-1,16,16, 456, 296, 456, 296,0x0
7,-1,16,16, 472, 296, 472, 296,0x0
7,-1,16,16,   8, 312,   8, 312,0x0
7,-1,16,16,  24, 311,  24, 312,0x0
7,-1,16,16,  40, 312,  40, 312,0x0
7,-1,16,16,  56, 312,  56, 312,0x0
7,-1,16,16,  72, 312,  72, 312,0x0
7,-1,16,16,  88, 312,  88, 312,0x0
7,-1,16,16, 104, 312, 104, 312,0x0
